thingId;G;F;D
35216;1.0;1.0;1.0
35217;1.0;1.0;1.0
35218;1.0;1.0;1.0
35219;1.0;1.0;1.0
35220;1.0;1.0;1.0
35221;1.0;1.0;1.0
35222;1.0;1.0;1.0
35223;0.63;0.63;1.0
35224;0.71;0.71;1.0
35225;0.69;0.69;1.0
35226;0.64;0.64;1.0
35227;0.66;0.66;1.0
35228;0.79;0.79;1.0
35229;0.75;0.75;1.0
35230;0.48;0.48;1.0
35231;0.91;0.91;1.0
35232;0.68;0.68;1.0
35233;0.88;0.88;1.0
35234;0.61;0.61;1.0
35235;0.89;0.89;1.0
35236;0.59;0.59;1.0
35237;0.76;0.76;1.0
35188;0.97;0.97;1.0
35189;0.97;0.97;1.0
35190;0.98;0.98;1.0
35191;0.98;0.98;1.0
35192;0.97;0.97;1.0
35193;0.98;0.98;1.0
35194;0.98;0.98;1.0
35195;0.98;0.98;1.0
35196;0.98;0.98;1.0
35197;0.97;0.97;1.0
35198;0.56;0.65;0.86
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.69;0.69;1.0
35202;0.47;0.63;0.75
35203;0.76;0.84;0.91
35204;0.73;0.73;1.0
35205;0.61;0.61;1.0
35206;0.0;0.92;0.0
35207;0.67;0.68;0.99
35208;0.97;0.97;1.0
35209;0.96;0.96;1.0
35210;0.97;0.97;1.0
35211;0.97;0.97;1.0
35212;0.95;0.95;1.0
35213;0.97;0.97;1.0
35214;0.97;0.97;1.0
35215;0.97;0.97;1.0
35216;0.95;0.95;1.0
35217;0.97;0.97;1.0
35218;0.96;0.96;1.0
35219;0.97;0.97;1.0
35220;0.96;0.96;1.0
35221;0.95;0.95;1.0
35222;0.98;0.98;1.0
35223;0.62;0.62;1.0
35224;0.65;0.67;0.98
35225;0.76;0.77;0.99
35226;0.7;0.7;1.0
35227;0.78;0.78;1.0
35228;0.59;0.59;1.0
35229;0.69;0.69;1.0
35230;0.66;0.66;1.0
35231;0.73;0.73;1.0
35232;0.78;0.79;0.99
35233;0.74;0.75;0.99
35234;0.71;0.71;0.99
35235;0.64;0.64;1.0
35236;0.71;0.71;1.0
35237;0.76;0.76;1.0
35188;0.94;0.94;1.0
35189;0.95;0.95;1.0
35190;0.95;0.95;1.0
35191;0.96;0.96;1.0
35192;0.95;0.95;1.0
35193;0.95;0.95;1.0
35194;0.96;0.96;1.0
35195;0.95;0.95;1.0
35196;0.95;0.95;1.0
35197;0.94;0.94;1.0
35198;0.65;0.7;0.93
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.7;0.74;0.94
35202;0.62;0.67;0.92
35203;0.73;0.76;0.97
35204;0.61;0.66;0.92
35205;0.7;0.7;1.0
35206;0.0;0.92;0.0
35207;0.58;0.61;0.96
35208;0.94;0.94;1.0
35209;0.94;0.94;1.0
35210;0.94;0.94;1.0
35211;0.93;0.93;1.0
35212;0.93;0.93;1.0
35213;0.94;0.94;1.0
35214;0.94;0.94;1.0
35215;0.94;0.94;1.0
35216;0.94;0.94;1.0
35217;0.94;0.94;1.0
35218;0.94;0.94;1.0
35219;0.96;0.96;1.0
35220;0.94;0.94;1.0
35221;0.94;0.94;1.0
35222;0.94;0.94;1.0
35223;0.67;0.67;1.0
35224;0.71;0.73;0.97
35225;0.75;0.76;0.99
35226;0.67;0.67;1.0
35227;0.69;0.69;1.0
35228;0.66;0.66;1.0
35229;0.65;0.65;1.0
35230;0.63;0.63;1.0
35231;0.75;0.75;1.0
35232;0.72;0.72;0.99
35233;0.73;0.74;0.99
35234;0.68;0.69;0.99
35235;0.67;0.67;1.0
35236;0.73;0.73;1.0
35237;0.67;0.67;1.0
35188;0.92;0.92;1.0
35189;0.93;0.93;1.0
35190;0.93;0.93;1.0
35191;0.93;0.93;1.0
35192;0.93;0.93;1.0
35193;0.93;0.93;1.0
35194;0.93;0.93;1.0
35195;0.93;0.93;1.0
35196;0.93;0.93;1.0
35197;0.92;0.92;1.0
35198;0.64;0.67;0.96
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.67;0.71;0.95
35202;0.65;0.68;0.96
35203;0.74;0.76;0.97
35204;0.62;0.66;0.94
35205;0.71;0.71;1.0
35206;0.0;0.92;0.0
35207;0.59;0.61;0.97
35208;0.93;0.93;1.0
35209;0.92;0.92;1.0
35210;0.93;0.93;1.0
35211;0.92;0.92;1.0
35212;0.93;0.93;1.0
35213;0.93;0.93;1.0
35214;0.92;0.92;1.0
35215;0.92;0.92;1.0
35216;0.93;0.93;1.0
35217;0.93;0.93;1.0
35218;0.93;0.93;1.0
35219;0.93;0.93;1.0
35220;0.93;0.93;1.0
35221;0.92;0.92;1.0
35222;0.93;0.93;1.0
35223;0.66;0.66;1.0
35224;0.69;0.71;0.98
35225;0.69;0.7;0.99
35226;0.66;0.66;1.0
35227;0.71;0.71;1.0
35228;0.67;0.67;1.0
35229;0.68;0.68;1.0
35230;0.62;0.62;1.0
35231;0.71;0.71;1.0
35232;0.7;0.71;0.99
35233;0.75;0.76;0.99
35234;0.68;0.69;0.99
35235;0.63;0.63;1.0
35236;0.69;0.69;1.0
35237;0.69;0.69;1.0
35188;0.92;0.92;1.0
35189;0.92;0.92;1.0
35190;0.92;0.92;1.0
35191;0.92;0.92;1.0
35192;0.92;0.92;1.0
35193;0.92;0.92;1.0
35194;0.92;0.92;1.0
35195;0.92;0.92;1.0
35196;0.91;0.91;1.0
35197;0.92;0.92;1.0
35198;0.7;0.71;0.98
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.63;0.67;0.95
35202;0.69;0.71;0.97
35203;0.7;0.71;0.98
35204;0.66;0.68;0.96
35205;0.7;0.71;0.99
35206;0.0;0.92;0.0
35207;0.69;0.69;0.99
35208;0.92;0.92;1.0
35209;0.91;0.91;1.0
35210;0.92;0.92;1.0
35211;0.92;0.92;1.0
35212;0.92;0.92;1.0
35213;0.92;0.92;1.0
35214;0.91;0.91;1.0
35215;0.91;0.91;1.0
35216;0.92;0.92;1.0
35217;0.91;0.91;1.0
35218;0.92;0.92;1.0
35219;0.92;0.92;1.0
35220;0.92;0.92;1.0
35221;0.91;0.91;1.0
35222;0.92;0.92;1.0
35223;0.66;0.66;1.0
35224;0.7;0.71;0.99
35225;0.7;0.7;1.0
35226;0.66;0.66;1.0
35227;0.68;0.68;1.0
35228;0.67;0.67;1.0
35229;0.68;0.68;1.0
35230;0.63;0.63;1.0
35231;0.69;0.69;1.0
35232;0.69;0.7;0.99
35233;0.7;0.7;1.0
35234;0.69;0.7;0.99
35235;0.66;0.66;1.0
35236;0.67;0.67;1.0
35237;0.65;0.65;1.0
35188;0.91;0.91;1.0
35189;0.91;0.91;1.0
35190;0.91;0.91;1.0
35191;0.91;0.91;1.0
35192;0.91;0.91;1.0
35193;0.91;0.91;1.0
35194;0.91;0.91;1.0
35195;0.91;0.91;1.0
35196;0.91;0.91;1.0
35197;0.91;0.91;1.0
35198;0.66;0.68;0.98
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.65;0.67;0.97
35202;0.67;0.69;0.97
35203;0.67;0.69;0.98
35204;0.66;0.67;0.98
35205;0.69;0.69;0.99
35206;0.0;0.92;0.0
35207;0.69;0.69;0.99
35208;0.91;0.91;1.0
35209;0.91;0.91;1.0
35210;0.91;0.91;1.0
35211;0.91;0.91;1.0
35212;0.91;0.91;1.0
35213;0.91;0.91;1.0
35214;0.91;0.91;1.0
35215;0.91;0.91;1.0
35216;0.91;0.91;1.0
35217;0.91;0.91;1.0
35218;0.91;0.91;1.0
35219;0.91;0.91;1.0
35220;0.91;0.91;1.0
35221;0.91;0.91;1.0
35222;0.91;0.91;1.0
35223;0.67;0.67;1.0
35224;0.71;0.71;0.99
35225;0.71;0.71;1.0
35226;0.65;0.65;1.0
35227;0.7;0.7;1.0
35228;0.68;0.68;1.0
35229;0.68;0.68;1.0
35230;0.64;0.64;1.0
35231;0.66;0.66;1.0
35232;0.69;0.69;0.99
35233;0.7;0.7;1.0
35234;0.69;0.7;0.99
35235;0.65;0.65;1.0
35236;0.64;0.64;1.0
35237;0.66;0.66;1.0
35188;0.91;0.91;1.0
35189;0.91;0.91;1.0
35190;0.91;0.91;1.0
35191;0.91;0.91;1.0
35192;0.91;0.91;1.0
35193;0.91;0.91;1.0
35194;0.91;0.91;1.0
35195;0.91;0.91;1.0
35196;0.91;0.91;1.0
35197;0.91;0.91;1.0
35198;0.67;0.68;0.99
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.65;0.67;0.97
35202;0.68;0.69;0.98
35203;0.67;0.67;0.99
35204;0.65;0.66;0.98
35205;0.67;0.67;0.99
35206;0.0;0.92;0.0
35207;0.68;0.68;0.99
35208;0.91;0.91;1.0
35209;0.91;0.91;1.0
35210;0.91;0.91;1.0
35211;0.91;0.91;1.0
35212;0.91;0.91;1.0
35213;0.91;0.91;1.0
35214;0.91;0.91;1.0
35215;0.91;0.91;1.0
35216;0.91;0.91;1.0
35217;0.91;0.91;1.0
35218;0.91;0.91;1.0
35219;0.91;0.91;1.0
35220;0.91;0.91;1.0
35221;0.91;0.91;1.0
35222;0.91;0.91;1.0
35223;0.66;0.66;1.0
35224;0.69;0.7;0.99
35225;0.7;0.7;1.0
35226;0.65;0.65;1.0
35227;0.68;0.68;1.0
35228;0.68;0.68;1.0
35229;0.66;0.66;1.0
35230;0.66;0.66;1.0
35231;0.67;0.67;1.0
35232;0.67;0.67;0.99
35233;0.7;0.7;1.0
35234;0.68;0.69;0.99
35235;0.65;0.65;1.0
35236;0.65;0.65;1.0
35237;0.64;0.64;1.0
35188;0.91;0.91;1.0
35189;0.91;0.91;1.0
35190;0.91;0.91;1.0
35191;0.91;0.91;1.0
35192;0.91;0.91;1.0
35193;0.91;0.91;1.0
35194;0.9;0.9;1.0
35195;0.91;0.91;1.0
35196;0.9;0.9;1.0
35197;0.91;0.91;1.0
35198;0.67;0.67;0.99
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.66;0.67;0.98
35202;0.68;0.69;0.99
35203;0.66;0.66;0.99
35204;0.66;0.67;0.99
35205;0.67;0.67;1.0
35206;0.0;0.92;0.0
35207;0.67;0.67;1.0
35208;0.91;0.91;1.0
35209;0.91;0.91;1.0
35210;0.91;0.91;1.0
35211;0.91;0.91;1.0
35212;0.91;0.91;1.0
35213;0.91;0.91;1.0
35214;0.91;0.91;1.0
35215;0.91;0.91;1.0
35216;0.91;0.91;1.0
35217;0.91;0.91;1.0
35218;0.91;0.91;1.0
35219;0.91;0.91;1.0
35220;0.91;0.91;1.0
35221;0.9;0.9;1.0
35222;0.91;0.91;1.0
35223;0.68;0.68;1.0
35224;0.69;0.7;0.99
35225;0.69;0.69;1.0
35226;0.65;0.65;1.0
35227;0.69;0.69;1.0
35228;0.68;0.68;1.0
35229;0.64;0.64;1.0
35230;0.66;0.66;1.0
35231;0.68;0.68;1.0
35232;0.67;0.67;0.99
35233;0.69;0.69;1.0
35234;0.67;0.68;0.99
35235;0.65;0.65;1.0
35236;0.66;0.66;1.0
35237;0.65;0.65;1.0
35188;0.9;0.9;1.0
35189;0.9;0.9;1.0
35190;0.91;0.91;1.0
35191;0.9;0.9;1.0
35192;0.9;0.9;1.0
35193;0.91;0.91;1.0
35194;0.9;0.9;1.0
35195;0.9;0.9;1.0
35196;0.9;0.9;1.0
35197;0.9;0.9;1.0
35198;0.67;0.68;0.99
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.66;0.67;0.98
35202;0.68;0.69;0.99
35203;0.65;0.66;0.99
35204;0.65;0.66;0.99
35205;0.67;0.67;1.0
35206;0.0;0.92;0.0
35207;0.67;0.67;1.0
35208;0.9;0.9;1.0
35209;0.9;0.9;1.0
35210;0.9;0.9;1.0
35211;0.9;0.9;1.0
35212;0.9;0.9;1.0
35213;0.91;0.91;1.0
35214;0.9;0.9;1.0
35215;0.9;0.9;1.0
35216;0.9;0.9;1.0
35217;0.91;0.91;1.0
35218;0.9;0.9;1.0
35219;0.9;0.9;1.0
35220;0.9;0.9;1.0
35221;0.9;0.9;1.0
35222;0.91;0.91;1.0
35223;0.67;0.67;1.0
35224;0.68;0.69;0.99
35225;0.69;0.69;1.0
35226;0.65;0.65;1.0
35227;0.67;0.67;1.0
35228;0.68;0.68;1.0
35229;0.65;0.65;1.0
35230;0.68;0.68;1.0
35231;0.68;0.68;1.0
35232;0.66;0.67;0.99
35233;0.69;0.69;1.0
35234;0.66;0.67;0.99
35235;0.65;0.65;1.0
35236;0.65;0.65;1.0
35237;0.64;0.64;1.0
35188;0.9;0.9;1.0
35189;0.9;0.9;1.0
35190;0.9;0.9;1.0
35191;0.9;0.9;1.0
35192;0.9;0.9;1.0
35193;0.9;0.9;1.0
35194;0.9;0.9;1.0
35195;0.9;0.9;1.0
35196;0.9;0.9;1.0
35197;0.9;0.9;1.0
35198;0.66;0.67;0.99
35199;0.27;0.54;0.5
35200;0.36;0.72;0.5
35201;0.66;0.67;0.99
35202;0.67;0.68;0.99
35203;0.66;0.67;0.99
35204;0.66;0.67;0.99
35205;0.67;0.67;1.0
35206;0.0;0.92;0.0
35207;0.67;0.67;1.0
35208;0.9;0.9;1.0
35209;0.9;0.9;1.0
35210;0.9;0.9;1.0
35211;0.9;0.9;1.0
35212;0.9;0.9;1.0
35213;0.9;0.9;1.0
35214;0.9;0.9;1.0
35215;0.9;0.9;1.0
35216;0.9;0.9;1.0
35217;0.9;0.9;1.0
35218;0.9;0.9;1.0
35219;0.9;0.9;1.0
35220;0.9;0.9;1.0
35221;0.9;0.9;1.0
35222;0.9;0.9;1.0
35223;0.67;0.67;1.0
35224;0.68;0.69;0.99
35225;0.68;0.68;1.0
35226;0.65;0.65;1.0
35227;0.68;0.68;1.0
35228;0.68;0.68;1.0
35229;0.66;0.66;1.0
35230;0.67;0.67;1.0
35231;0.68;0.68;1.0
35232;0.66;0.67;0.99
35233;0.68;0.68;1.0
35234;0.65;0.66;0.99
35235;0.64;0.64;1.0
35236;0.66;0.66;1.0
35237;0.66;0.66;1.0
35238;0.93;0.93;1.0
35239;0.94;0.94;1.0
35240;0.92;0.92;1.0
35241;0.93;0.93;1.0
35242;0.94;0.94;1.0
35243;0.93;0.93;1.0
35244;0.95;0.95;1.0
35245;0.95;0.95;1.0
35246;0.94;0.94;1.0
35247;0.91;0.91;1.0
35248;0.52;0.7;0.75
35249;0.37;0.44;0.85
35250;0.27;0.41;0.66
35251;0.32;0.39;0.83
35252;0.41;0.49;0.83
35253;0.38;0.43;0.89
35254;0.42;0.46;0.91
35255;0.43;0.49;0.87
35256;0.3;0.39;0.77
35257;0.46;0.57;0.8
35258;0.94;0.94;1.0
35259;0.94;0.94;1.0
35260;0.94;0.94;1.0
35261;0.92;0.92;1.0
35262;0.93;0.93;1.0
35263;0.93;0.93;1.0
35264;0.92;0.92;1.0
35265;0.94;0.94;1.0
35266;0.92;0.92;1.0
35267;0.93;0.93;1.0
35268;0.93;0.93;1.0
35269;0.93;0.93;1.0
35270;0.94;0.94;1.0
35271;0.93;0.93;1.0
35272;0.93;0.93;1.0
35273;0.57;0.57;1.0
35274;0.42;0.42;1.0
35275;0.41;0.41;0.99
35276;0.55;0.55;1.0
35277;0.51;0.51;1.0
35278;0.38;0.38;0.99
35279;0.38;0.38;1.0
35280;0.48;0.48;1.0
35281;0.46;0.46;1.0
35282;0.46;0.46;1.0
35283;0.41;0.41;1.0
35284;0.38;0.38;1.0
35285;0.41;0.41;1.0
35286;0.61;0.61;1.0
35287;0.44;0.44;1.0
35238;0.91;0.91;1.0
35239;0.93;0.93;1.0
35240;0.91;0.91;1.0
35241;0.92;0.92;1.0
35242;0.93;0.93;1.0
35243;0.92;0.92;1.0
35244;0.91;0.91;1.0
35245;0.92;0.92;1.0
35246;0.91;0.91;1.0
35247;0.91;0.91;1.0
35248;0.42;0.48;0.88
35249;0.36;0.4;0.9
35250;0.4;0.46;0.86
35251;0.41;0.44;0.93
35252;0.47;0.53;0.89
35253;0.43;0.44;0.98
35254;0.39;0.42;0.94
35255;0.4;0.45;0.89
35256;0.43;0.47;0.9
35257;0.45;0.5;0.9
35258;0.92;0.92;1.0
35259;0.91;0.91;1.0
35260;0.91;0.91;1.0
35261;0.91;0.91;1.0
35262;0.92;0.92;1.0
35263;0.91;0.91;1.0
35264;0.91;0.91;1.0
35265;0.91;0.91;1.0
35266;0.92;0.92;1.0
35267;0.92;0.92;1.0
35268;0.92;0.92;1.0
35269;0.92;0.92;1.0
35270;0.92;0.92;1.0
35271;0.91;0.91;1.0
35272;0.92;0.92;1.0
35273;0.49;0.49;1.0
35274;0.53;0.53;1.0
35275;0.41;0.41;0.99
35276;0.49;0.49;1.0
35277;0.47;0.47;1.0
35278;0.43;0.43;0.99
35279;0.46;0.46;1.0
35280;0.43;0.44;0.99
35281;0.46;0.46;1.0
35282;0.46;0.46;1.0
35283;0.51;0.51;1.0
35284;0.49;0.49;1.0
35285;0.55;0.55;1.0
35286;0.52;0.52;1.0
35287;0.51;0.51;1.0
35238;0.91;0.91;1.0
35239;0.91;0.91;1.0
35240;0.91;0.91;1.0
35241;0.91;0.91;1.0
35242;0.91;0.91;1.0
35243;0.91;0.91;1.0
35244;0.91;0.91;1.0
35245;0.91;0.91;1.0
35246;0.91;0.91;1.0
35247;0.91;0.91;1.0
35248;0.41;0.43;0.94
35249;0.39;0.41;0.95
35250;0.42;0.45;0.92
35251;0.43;0.44;0.98
35252;0.43;0.46;0.93
35253;0.46;0.48;0.96
35254;0.46;0.48;0.96
35255;0.41;0.46;0.9
35256;0.49;0.51;0.96
35257;0.44;0.46;0.95
35258;0.91;0.91;1.0
35259;0.91;0.91;1.0
35260;0.91;0.91;1.0
35261;0.91;0.91;1.0
35262;0.91;0.91;1.0
35263;0.91;0.91;1.0
35264;0.91;0.91;1.0
35265;0.91;0.91;1.0
35266;0.91;0.91;1.0
35267;0.91;0.91;1.0
35268;0.91;0.91;1.0
35269;0.91;0.91;1.0
35270;0.91;0.91;1.0
35271;0.91;0.91;1.0
35272;0.91;0.91;1.0
35273;0.46;0.46;1.0
35274;0.52;0.52;1.0
35275;0.46;0.46;1.0
35276;0.47;0.47;1.0
35277;0.46;0.46;1.0
35278;0.45;0.45;0.99
35279;0.47;0.47;1.0
35280;0.42;0.42;1.0
35281;0.45;0.45;1.0
35282;0.48;0.48;1.0
35283;0.48;0.48;1.0
35284;0.49;0.49;1.0
35285;0.5;0.5;1.0
35286;0.47;0.47;1.0
35287;0.47;0.47;1.0
35238;0.9;0.9;1.0
35239;0.91;0.91;1.0
35240;0.91;0.91;1.0
35241;0.91;0.91;1.0
35242;0.91;0.91;1.0
35243;0.91;0.91;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.91;0.91;1.0
35247;0.9;0.9;1.0
35248;0.44;0.46;0.97
35249;0.43;0.45;0.97
35250;0.42;0.45;0.95
35251;0.45;0.45;0.99
35252;0.42;0.44;0.96
35253;0.44;0.45;0.98
35254;0.43;0.45;0.97
35255;0.43;0.46;0.93
35256;0.46;0.47;0.97
35257;0.43;0.45;0.97
35258;0.91;0.91;1.0
35259;0.91;0.91;1.0
35260;0.91;0.91;1.0
35261;0.9;0.9;1.0
35262;0.91;0.91;1.0
35263;0.91;0.91;1.0
35264;0.9;0.9;1.0
35265;0.91;0.91;1.0
35266;0.91;0.91;1.0
35267;0.91;0.91;1.0
35268;0.91;0.91;1.0
35269;0.91;0.91;1.0
35270;0.91;0.91;1.0
35271;0.91;0.91;1.0
35272;0.9;0.9;1.0
35273;0.44;0.44;1.0
35274;0.46;0.46;1.0
35275;0.46;0.46;1.0
35276;0.46;0.46;1.0
35277;0.45;0.45;1.0
35278;0.45;0.46;0.99
35279;0.47;0.47;1.0
35280;0.43;0.43;1.0
35281;0.47;0.47;1.0
35282;0.46;0.46;1.0
35283;0.47;0.47;1.0
35284;0.46;0.46;1.0
35285;0.47;0.47;1.0
35286;0.46;0.46;1.0
35287;0.44;0.44;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
35248;0.43;0.44;0.98
35249;0.45;0.46;0.98
35250;0.45;0.46;0.97
35251;0.44;0.44;0.99
35252;0.44;0.46;0.97
35253;0.47;0.47;0.99
35254;0.43;0.44;0.98
35255;0.45;0.47;0.96
35256;0.45;0.46;0.98
35257;0.44;0.45;0.98
35258;0.9;0.9;1.0
35259;0.9;0.9;1.0
35260;0.9;0.9;1.0
35261;0.9;0.9;1.0
35262;0.9;0.9;1.0
35263;0.9;0.9;1.0
35264;0.9;0.9;1.0
35265;0.9;0.9;1.0
35266;0.9;0.9;1.0
35267;0.9;0.9;1.0
35268;0.91;0.91;1.0
35269;0.9;0.9;1.0
35270;0.91;0.91;1.0
35271;0.9;0.9;1.0
35272;0.9;0.9;1.0
35273;0.44;0.44;1.0
35274;0.46;0.46;1.0
35275;0.45;0.45;1.0
35276;0.46;0.46;1.0
35277;0.45;0.45;1.0
35278;0.47;0.47;0.99
35279;0.48;0.48;1.0
35280;0.44;0.44;1.0
35281;0.46;0.46;1.0
35282;0.44;0.44;1.0
35283;0.48;0.48;1.0
35284;0.47;0.47;1.0
35285;0.47;0.47;1.0
35286;0.47;0.47;1.0
35287;0.43;0.43;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
35248;0.44;0.44;0.99
35249;0.46;0.46;0.99
35250;0.44;0.44;0.98
35251;0.45;0.45;0.99
35252;0.43;0.44;0.98
35253;0.46;0.46;0.99
35254;0.44;0.44;0.99
35255;0.46;0.47;0.98
35256;0.47;0.47;0.99
35257;0.46;0.46;0.99
35258;0.9;0.9;1.0
35259;0.9;0.9;1.0
35260;0.9;0.9;1.0
35261;0.9;0.9;1.0
35262;0.9;0.9;1.0
35263;0.9;0.9;1.0
35264;0.9;0.9;1.0
35265;0.9;0.9;1.0
35266;0.9;0.9;1.0
35267;0.9;0.9;1.0
35268;0.9;0.9;1.0
35269;0.9;0.9;1.0
35270;0.9;0.9;1.0
35271;0.9;0.9;1.0
35272;0.9;0.9;1.0
35273;0.44;0.44;1.0
35274;0.46;0.46;1.0
35275;0.45;0.45;1.0
35276;0.45;0.45;1.0
35277;0.45;0.45;1.0
35278;0.46;0.46;0.99
35279;0.48;0.48;1.0
35280;0.43;0.43;1.0
35281;0.45;0.45;1.0
35282;0.45;0.45;1.0
35283;0.46;0.46;1.0
35284;0.47;0.47;1.0
35285;0.47;0.47;1.0
35286;0.47;0.47;1.0
35287;0.43;0.43;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
35248;0.45;0.45;0.99
35249;0.46;0.46;0.99
35250;0.44;0.44;0.99
35251;0.45;0.45;0.99
35252;0.45;0.45;0.99
35253;0.45;0.45;0.99
35254;0.45;0.45;0.99
35255;0.46;0.46;0.99
35256;0.46;0.46;0.99
35257;0.46;0.46;0.99
35258;0.9;0.9;1.0
35259;0.9;0.9;1.0
35260;0.9;0.9;1.0
35261;0.9;0.9;1.0
35262;0.9;0.9;1.0
35263;0.9;0.9;1.0
35264;0.9;0.9;1.0
35265;0.9;0.9;1.0
35266;0.9;0.9;1.0
35267;0.9;0.9;1.0
35268;0.9;0.9;1.0
35269;0.9;0.9;1.0
35270;0.9;0.9;1.0
35271;0.9;0.9;1.0
35272;0.9;0.9;1.0
35273;0.45;0.45;1.0
35274;0.46;0.46;1.0
35275;0.46;0.46;1.0
35276;0.45;0.45;1.0
35277;0.45;0.45;1.0
35278;0.46;0.46;0.99
35279;0.46;0.46;1.0
35280;0.43;0.43;1.0
35281;0.46;0.46;1.0
35282;0.46;0.46;1.0
35283;0.47;0.47;1.0
35284;0.47;0.47;1.0
35285;0.47;0.47;1.0
35286;0.45;0.45;1.0
35287;0.43;0.43;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
35248;0.45;0.45;1.0
35249;0.46;0.47;0.99
35250;0.44;0.44;0.99
35251;0.45;0.45;0.99
35252;0.47;0.47;0.99
35253;0.45;0.45;1.0
35254;0.45;0.45;0.99
35255;0.46;0.46;0.99
35256;0.46;0.47;0.99
35257;0.46;0.46;0.99
35258;0.9;0.9;1.0
35259;0.9;0.9;1.0
35260;0.9;0.9;1.0
35261;0.9;0.9;1.0
35262;0.9;0.9;1.0
35263;0.9;0.9;1.0
35264;0.9;0.9;1.0
35265;0.9;0.9;1.0
35266;0.9;0.9;1.0
35267;0.9;0.9;1.0
35268;0.9;0.9;1.0
35269;0.9;0.9;1.0
35270;0.9;0.9;1.0
35271;0.9;0.9;1.0
35272;0.9;0.9;1.0
35273;0.45;0.45;1.0
35274;0.46;0.46;1.0
35275;0.46;0.46;1.0
35276;0.45;0.45;1.0
35277;0.44;0.44;1.0
35278;0.46;0.46;0.99
35279;0.47;0.47;1.0
35280;0.45;0.45;1.0
35281;0.46;0.46;1.0
35282;0.46;0.46;1.0
35283;0.47;0.47;1.0
35284;0.46;0.46;1.0
35285;0.47;0.47;1.0
35286;0.46;0.46;1.0
35287;0.44;0.44;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
35248;0.45;0.45;1.0
35249;0.46;0.47;0.99
35250;0.44;0.44;0.99
35251;0.45;0.45;1.0
35252;0.46;0.47;0.99
35253;0.45;0.45;1.0
35254;0.46;0.46;1.0
35255;0.45;0.45;0.99
35256;0.46;0.46;1.0
35257;0.46;0.46;1.0
35258;0.9;0.9;1.0
35259;0.9;0.9;1.0
35260;0.9;0.9;1.0
35261;0.9;0.9;1.0
35262;0.9;0.9;1.0
35263;0.9;0.9;1.0
35264;0.9;0.9;1.0
35265;0.9;0.9;1.0
35266;0.9;0.9;1.0
35267;0.9;0.9;1.0
35268;0.9;0.9;1.0
35269;0.9;0.9;1.0
35270;0.9;0.9;1.0
35271;0.9;0.9;1.0
35272;0.9;0.9;1.0
35273;0.44;0.44;1.0
35274;0.45;0.45;1.0
35275;0.46;0.46;1.0
35276;0.46;0.46;1.0
35277;0.45;0.45;1.0
35278;0.46;0.46;0.99
35279;0.46;0.46;1.0
35280;0.45;0.45;1.0
35281;0.46;0.46;1.0
35282;0.46;0.46;1.0
35283;0.47;0.47;1.0
35284;0.46;0.46;1.0
35285;0.47;0.47;1.0
35286;0.45;0.45;1.0
35287;0.45;0.45;1.0
35238;0.9;0.9;1.0
35239;0.9;0.9;1.0
35240;0.9;0.9;1.0
35241;0.9;0.9;1.0
35242;0.9;0.9;1.0
35243;0.9;0.9;1.0
35244;0.9;0.9;1.0
35245;0.9;0.9;1.0
35246;0.9;0.9;1.0
35247;0.9;0.9;1.0
